"flywire.id","treenode_id","connector_id","prepost","x","y","z","transmitter","cell.type","ItoLee.Hemilineage","ItoLee.Lineage","Hartenstein.Hemilineage","Hartenstein.Lineage","uid","tracer","group","dataset"
"720575940618379355","unknown","unknown",0,"90495","63826",2662,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"89338","64947",2275,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"94016","66849",3452,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"104118","52012",2152,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"101516","57970",1983,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"89258","59294",2368,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"99420","61040",2042,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940618379355","unknown","unknown",0,"95986","51254",2221,"serotonin","5-HTPLP01","VLPp1","VLPp1","VLPp1","VLPp1",283,"Imaan Tamimi","Jefferis","flywire"
"720575940615351993","unknown","unknown",0,"154919","24017",2632,"serotonin","5-HTPMPD01","DM3","DM3","DM3","DM3",283,"Imaan Tamimi","Jefferis","flywire"
"720575940615351993","unknown","unknown",0,"153839","26274",2769,"serotonin","5-HTPMPD01","DM3","DM3","DM3","DM3",283,"Imaan Tamimi","Jefferis","flywire"
