body,x,y,z,conf,syn_id
10311,28985,42835,46141,0.891,202930353900384569
10311,28906,41893,46171,0.863,203062293320200426
10311,26635,42201,46164,0.922,203031507640543243
10311,26482,42175,46258,0.859,203444923958060914
10311,30485,41946,46283,0.908,203554874640594709
10311,28680,42326,46283,0.769,203554875437510664
10311,30900,42708,46290,0.777,203585662564202676
10311,29145,43048,46285,0.797,203563673044677081
10311,29218,43488,46276,0.932,203524091548824098
10311,28156,41102,46388,0.951,204016667754262012
10311,26141,41811,46393,0.879,204038659473696285
10311,30486,42080,46393,0.797,204038660037834518
10311,28769,43254,46391,0.925,204029866406867041
10311,29347,43634,46342,0.931,203814362924741283
10311,29615,42311,46401,0.86,204073844894364591
10311,30700,40929,46521,0.931,204601607577434092
10311,30555,40985,46526,0.888,204623597927429979
10311,30457,41287,46523,0.866,204610404421236473
10311,30731,41428,46485,0.905,204443278949513227
10311,28493,41870,46490,0.845,204465270109007693
10311,28145,40932,46544,0.851,204702762653478385
10311,30088,41435,46545,0.821,204707161754858888
10311,29293,43783,46558,0.841,204764341283615341
10311,27366,40695,46605,0.841,204971042993629926
10311,26176,41654,46647,0.827,205155762958263872
10311,30044,41636,46616,0.915,205019423478674780
10311,30909,40790,46701,0.891,205393255657928893
10311,30500,41025,46670,0.766,205256916708914980
10311,31876,41202,46699,0.925,205384460428934276
10311,30119,41644,46699,0.773,205384461355873703
10311,28099,42340,46693,0.8,205358074536422851
10311,28427,40581,46774,0.807,205714312614932235
10311,30082,41702,46750,0.888,205608761849574786
10311,31470,41859,46741,0.91,205569179760229102
10311,30320,42188,46724,0.836,205494413659502192
10311,28580,40511,46805,0.87,205850651909975972
10311,29699,42140,46836,0.804,205986994768081923
10311,29920,41782,46874,0.861,206154119784723680
10311,29719,42237,46898,0.922,206259673855194135
10311,29612,42136,46965,0.846,206554342759625644
10311,27539,42476,46972,0.883,206585129798232979
10311,27764,42465,46985,0.807,206642304379808884
10311,26514,40618,47100,0.857,207148075855144850
10311,28916,41397,47074,0.899,207033728279539956
10311,29090,41366,47057,0.863,206958961423839650
10311,28716,41450,47051,0.773,206932573320933420
10311,29282,41735,47080,0.843,207060117267444322
10311,29463,41924,47046,0.888,206910584082428695
10311,29475,42100,47080,0.918,207060118032904995
10311,28500,41514,47107,0.888,207178864059772756
10311,31760,42616,47163,0.911,207425156975459344
10311,31024,43325,47112,0.896,207200858090273072
10311,30500,43565,47143,0.882,207337198035433252
10311,25289,41269,47224,0.826,207693434987766473
10311,25605,41627,47230,0.789,207719824017613829
10311,28307,41631,47193,0.894,207557096305094291
10311,24565,41667,47226,0.913,207702231915454453
10311,28334,42220,47204,0.873,207605476051938990
10311,29403,42351,47197,0.911,207574690001089243
10311,27256,42509,47219,0.842,207671447355681400
10311,31528,40332,47232,0.895,207728617394830120
10311,24704,41664,47263,0.922,207864959630073984
10311,24840,41740,47292,0.883,207992503138279688
10311,29450,42362,47255,0.855,207829776721801994
10311,25066,41132,47319,0.826,208111249119011306
10311,23867,41343,47353,0.877,208260783142886715
10311,24358,41529,47351,0.864,208251987439935270
10311,28046,41776,47300,0.896,208027687585869198
10311,26720,40994,47394,0.912,208441102317938784
10311,27971,41989,47389,0.857,208419114172050755
10311,26946,42555,47420,0.921,208555454800881986
10311,31446,40020,47446,0.815,208669798693894870
10311,27690,42076,47435,0.899,208621424494013482
10311,27544,42127,47456,0.872,208713783577701272
10311,29721,42542,47450,0.871,208687396168954905
10311,28824,41877,47531,0.753,209043636541747352
10311,26893,42031,47524,0.83,209012850539129101
10311,28643,43492,47501,0.85,208911698533314531
10311,26817,41961,47595,0.791,209325111694616769
10311,25303,42106,47575,0.831,209237151068480215
10311,28514,43487,47578,0.84,209250348104183650
10311,31456,39862,47629,0.837,209474640874076896
10311,24487,41002,47639,0.862,209518623729934247
10311,29377,41344,47654,0.807,209584595144831681
10311,26452,41956,47667,0.864,209641771032930132
10311,27063,42142,47629,0.915,209474645655579063
10311,29888,42776,47643,0.821,209536219636331712
10311,30061,42917,47677,0.774,209685753513407853
10311,30589,43238,47632,0.841,209487842093594493
10311,30816,44488,47635,0.896,209501038854568032
10311,30571,43195,47735,0.849,209940840794060651
10311,23101,38979,47799,0.834,210222306929171005
10311,23840,40170,47783,0.946,210151940682702112
10311,23559,41075,47745,0.842,209984816813202439
10311,29372,41044,47789,0.923,210178330794685116
10311,27242,42274,47777,0.883,210125556816046698
10311,30363,43049,47771,0.905,210099170162275995
10311,30669,44622,47756,0.887,210033202763429837
10311,23692,39530,47858,0.827,210481792828857484
10311,23911,40342,47836,0.82,210385037508500839
10311,24905,41617,47841,0.826,210407030414926153
10311,30878,44199,47846,0.881,210429026062334110
10311,23049,38843,47930,0.865,210798450736912905
10311,32274,40366,47928,0.834,210789657837862418
10311,29122,40631,47876,0.803,210560959975027138
10311,22989,38706,47974,0.853,210991964496091597
10311,28722,40456,47941,0.782,210846832631246898
10311,23118,39133,48020,0.753,211194275531086414
10311,28232,39523,48042,0.855,211291033372225096
10311,28295,39924,48001,0.849,211110714306227847
10311,32385,40204,48006,0.901,211132705125990017
10311,28392,40377,48007,0.839,211137103535304424
10311,23187,40984,48043,0.9,211295434482670227
10311,24743,41544,48005,0.853,211128309889654951
10311,32305,38347,48077,0.832,211444962533867057
10311,32384,38349,48083,0.823,211471350817128064
10311,22796,38592,48088,0.768,211493341559281932
10311,23522,39651,48084,0.909,211475751594122210
10311,23782,39998,48117,0.923,211620887856700646
10311,29160,40264,48111,0.857,211594500135481832
10311,27515,42353,48127,0.893,211664873260608379
10311,26481,42406,48087,0.87,211488951511312241
10311,28147,43406,48083,0.828,211471361422421491
10311,28362,43397,48099,0.755,211541730147725002
10311,28479,43899,48093,0.903,211515342921428799
10311,29347,44549,48112,0.805,211598907168289443
10311,22983,38967,48143,0.8,211735234903824839
10311,31835,39143,48134,0.804,211695652854332507
10311,32220,40200,48176,0.874,211880373024488924
10311,30789,42605,48187,0.844,211928756579760197
10311,27989,43075,48151,0.825,211770427891019093
10311,27872,39221,48251,0.888,212210224459705568
10311,32150,39941,48220,0.921,212073886527815062
10311,32011,38768,48264,0.893,212267398114344203
10311,28740,39617,48296,0.886,212408137383178308
10311,26629,42449,48271,0.901,212298192159533061
10311,27824,38903,48329,0.798,212553271420677296
10311,31967,38940,48334,0.848,212575261730831583
10311,28175,41937,48369,0.907,212729199643880975
10311,27698,42529,48334,0.804,212575269257505842
10311,27879,42614,48380,0.789,212777579575274727
10311,28247,43240,48324,0.79,212531290283470423
10311,27551,38720,48387,0.904,212808357734542239
10311,22900,40993,48443,0.806,213054653105985908
10311,24139,41080,48425,0.84,212975488451239499
10311,26585,41792,48436,0.87,213023868456036313
10311,27208,42075,48423,0.834,212966694444886600
10311,27914,42579,48409,0.836,212905122850696458
10311,29920,44777,48415,0.925,212931515739305184
10311,23624,40275,48506,0.77,213331728530431048
10311,26324,41645,48455,0.897,213107431031465684
10311,26863,41788,48508,0.899,213340527796447471
10311,28177,41805,48472,0.766,213182198157700625
10311,27217,42256,48464,0.843,213147014731426385
10311,30332,42989,48457,0.918,213116229943064188
10311,30398,45007,48456,0.945,213111836128605886
10311,28579,42900,48531,0.88,213441685198237603
10311,30145,43130,48544,0.784,213498860285228481
10311,26549,43370,48520,0.784,213393307672274869
10311,23675,40626,48611,0.817,213793524150197371
10311,22762,40982,48620,0.894,213833107315382506
10311,26587,42663,48607,0.786,213775936236054491
10311,28781,43004,48586,0.77,213683577974452333
10311,26245,43431,48604,0.94,213762743707133573
10311,28719,39074,48667,0.804,214039811500044335
10311,28004,42446,48680,0.893,214096993176284516
10311,28798,43176,48646,0.91,213947461125828734
10311,29244,43264,48641,0.906,213925471077823036
10311,29989,43275,48660,0.754,214009033984603429
10311,26439,43479,48654,0.825,213982646133352263
10311,27238,43618,48696,0.789,214167364378323558
10311,27615,42259,48723,0.849,214286108784094175
10311,22916,41060,48793,0.789,214593969525381508
10311,26851,41646,48790,0.773,214580776614783203
10311,30726,42479,48812,0.754,214677535384958982
10311,30930,42465,48785,0.821,214558788099799250
10311,28060,42636,48779,0.913,214532400179342748
10311,26978,43454,48809,0.928,214664343290145122
10311,28878,38868,48885,0.903,214998585207451854
10311,29023,38923,48840,0.766,214800673229795679
10311,26354,43602,48846,0.89,214827071321433842
10311,30501,41692,48956,0.887,215310852432099109
10311,27651,43743,48911,0.924,215112944640355331
10311,30491,45061,48923,0.896,215165723962537755
10311,24027,40419,48979,0.799,215412004832173531
10311,24097,41232,48968,0.804,215363628025536033
10311,30607,42729,49020,0.808,215592329583556495
10311,22705,41421,49073,0.859,215825423305562289
10311,28067,41754,49087,0.754,215886996655074723
10311,30309,44958,49048,0.873,215715479560418917
10311,28619,39315,49091,0.854,215904583726165963
10311,30399,41565,49088,0.869,215891394305226431
10311,30742,42059,49096,0.814,215926579713308694
10311,29330,39079,49165,0.814,216230038673060498
10311,23609,41080,49195,0.843,216361984264789049
10311,26915,43069,49163,0.767,216221250947672355
10311,23461,40883,49259,0.806,216643458828360613
10311,26963,43095,49263,0.898,216661055653308755
10311,30071,44936,49232,0.815,216524720072324471
10311,29581,45080,49249,0.921,216599487165002637
10311,28167,42485,49288,0.834,216771005536824839
10311,29712,43306,49314,0.836,216885356467876880
10311,29326,39051,49385,0.778,217197608846783118
10311,23212,40925,49389,0.895,217215204962884268
10311,22697,41335,49414,0.934,217325156985493673
10311,29977,44776,49438,0.855,217430717318067481
10311,29599,43002,49495,0.825,217681402248852383
10311,29703,43061,49505,0.9,217725382837695495
10311,28029,42363,49589,0.834,218094817280814461
10311,29843,43243,49563,0.908,217980469917021331
10311,22926,40631,49626,0.82,218257541369452942
10311,27884,42245,49613,0.927,218200370149616876
10311,28243,42095,49681,0.821,218499436997799507
10311,30294,43227,49684,0.867,218512633511310934
10311,26096,40992,49767,0.865,218877666684593648
10311,22864,40656,49813,0.894,219079976119458128
10311,28073,42764,49941,0.793,219642930493681065
10311,28388,42159,50042,0.803,220087131922525924
10311,29070,42699,50026,0.941,220016764310811022
10311,27908,42788,50021,0.871,219994774264900868
10311,27677,43061,49988,0.868,219849639302556701
10311,27450,43131,50015,0.823,219968386705156922
10311,28696,44074,50031,0.754,220038757426950168
10311,22780,40699,50074,0.901,220227866349033724
10311,27432,41423,50048,0.904,220113518658087720
10311,29402,44772,50055,0.855,220144312007029466
10311,29785,44532,50152,0.897,220570922015290457
10311,28343,42580,50189,0.924,220733645642559159
10311,27612,43105,50234,0.882,220931558836562908
10311,28533,43899,50176,0.839,220676473804058485
10311,28426,42765,50279,0.87,221129470216531722
10311,28361,43686,50304,0.909,221239423310786249
10311,31332,44037,50388,0.801,221608859953822308
10311,29668,43038,50533,0.842,222246574602875876
10311,31111,43891,50521,0.815,222193799833614727
10311,28080,43368,50679,0.903,222888690085555632
10311,30679,43574,50640,0.902,222717166703638487
10311,21957,40739,50744,0.919,223174557595358661
10311,29908,43243,50707,0.802,223011835125724372
10311,28301,43614,50719,0.858,223064612461899405
10311,30071,43298,50798,0.863,223412057473578359
10311,28835,44062,50774,0.93,223306505959534755
10311,27723,43187,50879,0.901,223768299008191563
10311,28273,43417,51029,0.853,224428006467202673
10311,27128,41610,51264,0.813,225461543607757304
10311,28105,42638,51272,0.928,225496730135719369
10311,28515,43566,51292,0.803,225584693012098915
10311,29327,43655,51287,0.751,225562702966190735
10311,29518,44089,51321,0.905,225712237457732430
10311,28797,43442,51453,0.905,226292778240340093
10311,27541,41589,51639,0.829,227110811005381525
10311,28182,42351,51760,0.884,227642976231255574
10311,30406,40929,51835,0.843,227972826737440454
10311,30222,41190,51808,0.921,227854080028997134
10311,28615,41186,51900,0.899,228258700299628487
10311,30418,40951,51949,0.775,228474204085843666
10311,30720,40432,52063,0.925,228975580299687936
10311,28907,41721,52074,0.832,229023961514537195
10311,15068,32306,44861,0.861,197300832285244124
10311,22594,31564,54445,0.91,239451708491585602
10311,22530,31836,54552,0.899,239922300038699010
10311,22414,32485,55008,0.945,241927810608813966
10311,22713,33473,55072,0.792,242209287657511097
10311,22442,32699,55109,0.848,242372013755226026
10311,22555,33186,55152,0.896,242561130776516635
10311,22272,32449,55181,0.787,242688672579737344
10311,21776,32883,55912,0.854,245903645489517840
10311,22367,32595,56052,0.848,246519371397093215
10311,21875,32912,56009,0.926,246330256061912435
10311,22348,32961,56016,0.936,246361042490251084
10311,21516,32240,56070,0.895,246598535489803276
10311,21536,32306,56168,0.901,247029544186303520
10311,20682,34375,56299,0.89,247605692618264778
10311,22239,33112,56320,0.9,247698048946296543
10311,20798,34636,56468,0.766,248348963025998142
10311,21911,33286,56537,0.828,248652425404110231
10311,21367,33662,56688,0.788,249316531215815543
10311,21187,34783,56779,0.873,249716755799233219
10311,21167,34384,56880,0.879,250160957660091055
10311,21546,33454,57132,0.806,251269263430538282
10311,20815,34442,57233,0.924,251713468200145231
10311,21616,33204,57535,0.868,253041675650225264
10311,27950,35207,34794,0.845,153025704141810990
10311,28004,35145,34968,0.883,153790964104719716
10311,28502,35050,35047,0.897,154138409579867990
10311,28104,34987,35076,0.784,154265952796569032
10311,28373,34958,35322,0.925,155347872177483477
10311,29635,33394,35332,0.812,155391849362650051
10311,30039,33721,35345,0.818,155449024653063511
10311,29354,33319,35644,0.805,156764039716827818
10311,28254,35614,36118,0.876,158848718576053854
10311,28845,34018,36333,0.812,159794295228887213
10311,28624,35355,36461,0.902,160357247986200528
10311,28641,34275,36480,0.822,160440808604987361
10311,28258,33089,36592,0.763,160933387327008354
10311,28714,34130,36590,0.914,160924593417121834
10311,28602,34087,36829,0.822,161975726443098042
10311,28622,33642,36942,0.753,162472704765620174
10311,28491,34872,37261,0.947,163875684182159179
10311,28424,33862,37402,0.822,164495806622101256
10311,28342,33142,37678,0.871,165709665949216438
10311,28273,32186,37829,0.824,166373768967515761
10311,28366,32785,37846,0.863,166448537014398670
10311,29138,34136,37939,0.817,166857558173184466
10311,28254,32403,38256,0.911,168251735282839134
10311,28154,31954,38813,0.779,170701446247902714
10311,28021,32307,38832,0.762,170785009871908213
10311,27510,31591,39022,0.86,171620637207456630
10311,27580,31661,39086,0.862,171902112330967996
10311,28016,32084,39204,0.84,172421082706374000
10311,27841,32057,39250,0.84,172623392789261505
10311,29045,33131,47224,0.777,207693417921147253
10311,27651,35311,47310,0.782,208071654492892163
10311,27523,34628,47485,0.799,208841311199980419
10311,28221,34528,47555,0.92,209149174246043197
10311,27600,34416,47641,0.934,209527406011116496
10311,27695,34709,47624,0.835,209452639834893359
10311,28360,33605,47748,0.783,209997995287015112
10311,29687,34652,47746,0.922,209989201389712375
10311,29554,34792,47746,0.873,209989201683313522
10311,28131,33503,47884,0.895,210596129398615523
10311,27697,34860,48306,0.916,212452107872136241
10311,28127,34960,48906,0.937,215090935988514271
10311,26908,35058,49969,0.855,219766059635337500
10311,28991,35680,50271,0.752,221094270986121535
10311,27211,34784,50367,0.909,221516481572137547
10311,27038,34980,50420,0.886,221749578448267678
10311,26748,35343,50494,0.931,222075034651355260
10311,26696,35246,50621,0.926,222633586354841672
10311,27433,34499,50771,0.84,223293291764935465
10311,26326,35103,50794,0.887,223394448101369558
10311,26301,35339,51000,0.89,224300446177584829
10311,25469,32906,51085,0.926,224674275028657021
10311,26110,35523,51234,0.887,225329589447058942
10311,27763,34218,51277,0.88,225518702710254707
10311,27693,34243,51374,0.803,225945313274260525
10311,25805,33401,51437,0.753,226222388438656205
10311,26479,34238,51560,0.857,226763349914838895
10311,26536,35071,51615,0.926,227005244219877288
10311,27899,33431,51901,0.913,228263082082725115
10311,25720,35551,52525,0.849,231007467551614072
10311,28578,36421,52619,0.906,231420885748182946
10311,28331,34378,52694,0.912,231750734952033963
10311,27554,36903,52796,0.826,232199340991474594
10311,28512,34483,53166,0.854,233826613125476192
10311,27598,35343,53127,0.868,233655091115092942
10311,27545,38243,53276,0.927,234310406126988185
10311,27414,38357,53495,0.928,235273578551995158
10311,27972,35585,53604,0.925,235752959808400708
10311,27258,36262,54001,0.813,237498985693080186
10311,25061,35526,54975,0.893,241782681451389413
10311,21135,30528,47668,0.794,209646145113182863
10311,21158,30139,47905,0.792,210688481320522406
10311,21228,30131,48006,0.926,211132684001366764
10311,21438,29009,48070,0.872,211414156625073086
10311,21408,29191,48205,0.847,212007893285753760
10311,21232,29602,48215,0.885,212051874612794096
10311,21492,29641,48452,0.921,213094211717714932
10311,21744,29236,48854,0.881,214862225565832432
10311,22110,28691,49491,0.841,217663780050458206
10311,27970,33995,47057,0.808,206958945965731138
10311,28038,33999,47066,0.906,206998528392719750
10311,27807,34021,47120,0.885,207236022950456479
10311,21671,36474,48014,0.859,211167881675691175
10311,21545,36298,48279,0.826,212333363632034857
10311,21197,36990,48793,0.803,214593960989971149
10311,21218,37295,49001,0.873,215508755303912162
10311,21209,37711,49084,0.757,215873794036749017
10311,21186,37786,49268,0.887,216683034752078530
10311,20854,37536,49309,0.827,216863354134745462
10311,21365,38192,50455,0.85,221903516812202869
10311,21256,38376,50510,0.923,222145409756189448
10311,21294,38606,50762,0.932,223253717959332654
10311,21406,38733,50768,0.941,223280106504737694
12749,14473,31818,30827,0.83,135578646524999817
12749,15958,35280,30834,0.835,135609440110919254
12749,14877,31709,30948,0.814,136110809924254237
12749,14931,32197,30986,0.869,136277936715086419
12749,14941,31336,31080,0.922,136691351281482333
12749,14654,32503,31374,0.928,137984379403123006
12749,15077,31110,31466,0.821,138388996760812261
12749,15322,34687,31508,0.781,138573722215791578
12749,14427,32559,31638,0.815,139145463799494747
12749,14873,32992,31619,0.964,139061901823851033
12749,14197,31763,31680,0.752,139330180083627893
12749,14370,34621,31986,0.924,140675988309686306
12749,16030,32937,32181,0.809,141533603847749278
12749,16352,32676,32389,0.876,142448396974702560
12749,15482,32624,32666,0.887,143666655749225594
12749,15034,34065,32759,0.813,144075677096753850
12749,13421,32038,32820,0.86,144343953683002477
12749,15050,33762,33053,0.837,145368702135581386
12749,14679,34695,33349,0.897,146670525859510615
12749,13261,33620,33452,0.871,147123522395714509
12749,16719,32322,33612,0.943,147827207115391311
12749,17221,31717,34070,0.878,149841511148700485
12749,13534,32486,34157,0.942,150224142807872734
12749,14431,32674,34157,0.92,150224143202138207
12749,14982,30817,34235,0.814,150567186935593606
12749,13856,34149,34304,0.888,150870659132569120
12749,17482,31394,34537,0.821,151895398192006218
12749,13812,34384,34509,0.758,151772259160176116
12749,17108,31712,34579,0.774,152080116812366548
12749,14533,31365,34962,0.897,153764567898405061
12749,16835,31852,34953,0.936,153724986501120451
12749,19161,30156,35233,0.946,154956435967462105
12749,15271,30595,35672,0.774,156887179306482599
12749,14087,33902,36212,0.77,159262131357759239
12749,13345,33521,36285,0.824,159583187954054177
12749,14051,34059,36288,0.917,159596383221855971
12749,16708,31949,36455,0.964,160330852564222276
12749,13163,33400,36436,0.761,160247292723475307
12749,15470,33481,36611,0.948,161016951032790126
12749,17892,29754,36730,0.883,161540310751528420
12749,16673,31885,36711,0.937,161456752336847137
12749,14822,31924,36764,0.785,161689848883722726
12749,16677,31783,36824,0.881,161953731378692389
12749,14832,31966,36858,0.872,162103265343846896
12749,17805,29755,36955,0.927,162529871218623885
12749,15473,33913,37099,0.896,163163198636178545
12749,14717,31842,37132,0.947,163308329827842429
12749,16738,31898,37247,0.83,163814105294061922
12749,14886,33430,37337,0.906,164209932692896294
12749,16386,29397,37487,0.905,164869631211749378
12749,17644,29446,37595,0.893,165344620337710316
12749,17727,29498,37657,0.925,165617299330450751
12749,18005,29159,37741,0.934,165986734526449237
12749,18037,28957,37765,0.853,166092287219091061
12749,15108,33202,37822,0.871,166342984772631300
12749,16289,30474,37837,0.852,166408949749268385
12749,17281,31499,37872,0.908,166562883526738817
12749,16413,32008,37857,0.911,166496913896521757
12749,17961,30006,38063,0.961,167402907279312425
12749,16623,33341,38071,0.891,167438098645401839
12749,17102,30868,38137,0.947,167728364528878286
12749,17341,31004,38157,0.931,167816325744313277
12749,17000,29709,38254,0.935,168242933540078184
12749,15936,32654,38322,0.874,168542006878944832
12749,15381,33520,38278,0.876,168348494648589333
12749,14729,27857,38468,0.886,169184111609526665
12749,15917,32630,38523,0.893,169426014177345069
12749,16286,33414,38485,0.863,169258890054090654
12749,14491,30316,38769,0.861,170507928766265499
12749,15766,32452,38748,0.9,170415574269050262
12749,15775,32543,38736,0.815,170362797901757855
12749,14693,27438,38907,0.856,171114853149194597
12749,15770,32382,38867,0.897,170938941657071002
12749,17652,30180,38939,0.939,171255596387943668
12749,17819,31275,39032,0.928,171664617009857947
12749,15064,28469,39329,0.935,172970830939044568
12749,15413,30848,39311,0.887,172891671090969653
12749,17633,31413,39457,0.801,173533787066483937
12749,15866,31537,39435,0.866,173437030303284730
12749,17476,31460,39653,0.913,174395804281226308
12749,17032,30832,39707,0.936,174633297475814024
12749,15435,29625,39789,0.912,174993934758460491
12749,17430,30596,39894,0.85,175455731678462998
12749,16105,32441,40009,0.943,175961510896484073
12749,16053,30896,40066,0.896,176212196307517109
12749,16179,32428,40213,0.873,176858712357486387
12749,15736,30017,40312,0.858,177294113905851768
12749,17443,31033,40313,0.863,177298514083071011
12749,16218,30701,40368,0.801,177540405944926042
12749,16355,30433,40698,0.915,178991760731553763
12749,15908,29576,40739,0.762,179172078841249316
12749,16582,30458,40841,0.97,179620681435070662
12749,16799,30500,40966,0.964,180170437337039263
12749,16697,31148,41018,0.912,180399137114571065
12749,16118,28433,41262,0.912,181472254769512182
12749,16110,28604,41311,0.844,181687759407169262
12749,17182,30506,41486,0.774,182457421535396638
12749,17399,30750,41615,0.891,183024770047034359
12749,17417,30730,41652,0.839,183187497726002185
12749,17442,30702,42071,0.818,185030279155434530
12749,17599,30692,42503,0.927,186930235227260095
12749,17410,30673,42879,0.887,188583900675589122
12749,17404,30677,42895,0.891,188654269428155388
12749,17236,30637,43348,0.906,190646584413799252
12749,17144,30712,43472,0.952,191191942338462456
12749,17167,30662,43662,0.921,192027571070714639
12749,17114,30749,43892,0.809,193039121950720730
12749,18093,36475,44265,0.778,194679605307655853
12749,18338,36974,44258,0.789,194648820028557218
12749,19085,37799,44226,0.783,194508084270353037
12749,16591,30969,44750,0.936,196812646318620879
12749,16721,30912,44876,0.902,197366800059482449
12749,16896,31001,45083,0.771,198277195873927680
12749,17304,35020,45124,0.868,198457524209337240
12749,16829,31299,45233,0.911,198936903475544509
12749,17338,34757,45275,0.81,199121628680963002
12749,16900,30790,45425,0.794,199781327338226180
12749,16843,31591,45547,0.752,200317890692399563
12749,17112,34232,45524,0.914,200216741161222872
12749,17072,30308,45603,0.793,200564178606375600
12749,17081,30413,45583,0.886,200476217896354489
12749,16837,33928,45623,0.833,200652147128287685
12749,16994,34131,45629,0.86,200678535833076322
12749,16766,31973,45661,0.895,200819268795777406
12749,17268,32064,45760,0.845,201254675591218036
12749,16834,33317,45794,0.911,201404211800326594
12749,16557,33122,45859,0.932,201690084414603437
12749,16780,29678,46107,0.929,202780792726765964
12749,16417,32920,46094,0.892,202723624921088033
12749,16251,32539,46223,0.884,203290972122005371
12749,17501,31952,46350,0.904,203849522797888605
12749,16344,32454,46627,0.918,205067782734233560
12749,16259,29296,46687,0.903,205331658902093699
12749,16076,32198,46774,0.895,205714295034494668
12749,16447,31866,46915,0.928,206334418896306239
12749,16311,32104,46928,0.896,206391594000072631
12749,16569,28833,47028,0.9,206831391791399097
12749,15914,31717,47017,0.932,206783019327962666
12749,17426,31602,47465,0.757,208753343923766290
12749,16769,31656,47475,0.906,208797324502122881
12749,17363,29236,47605,0.934,209369065473459155
12749,16329,28678,47681,0.927,209703315838091209
12749,15966,29031,47707,0.902,209817665787674206
12749,15347,32833,47723,0.877,209888042505223155
12749,17745,33356,47692,0.904,209751704160191825
12749,15665,32326,47755,0.909,210028778930322737
12749,17128,31366,47856,0.921,210472979614679784
12749,15473,32625,47822,0.89,210323448673614961
12749,20588,30896,47962,0.916,210939171559198828
12749,18031,32791,47996,0.867,211088709114676847
12749,18559,32803,47958,0.876,210921583372421247
12749,16352,33400,47977,0.773,211005147508129760
12749,17192,32399,48023,0.939,211207455548392232
12749,17217,31263,48066,0.84,211396569166005057
12749,15990,28678,48189,0.916,211937523465731702
12749,18728,29686,48145,0.769,211744011533175080
12749,20254,30936,48143,0.909,211735218061594398
12749,18416,32680,48154,0.869,211783600230647792
12749,21110,30001,48272,0.883,212302564100690550
12749,17556,30721,48296,0.867,212408118726902932
12749,18641,30905,48265,0.895,212271779670935761
12749,19577,30927,48283,0.808,212350944554273913
12749,18997,31013,48316,0.791,212496080269494837
12749,17549,32797,48289,0.814,212377336755012749
12749,18611,29710,48333,0.831,212570844327594163
12749,17726,31751,48344,0.909,212619227119502654
12749,18178,30692,48390,0.933,212821535038129922
12749,14597,32903,48436,0.79,213023849814440197
12749,18163,30753,48486,0.819,213243747631122163
12749,17658,32925,48465,0.91,213151393209402618
12749,14322,33069,48616,0.95,213815498534565874
12749,21648,29529,48644,0.926,213938636412966032
12749,17119,32274,48650,0.836,213965030448710367
12749,18161,32821,48643,0.912,213934245270275825
12749,17821,33039,48702,0.762,214193730471609757
12749,15976,30446,48776,0.889,214519180475514472
12749,14795,32543,48803,0.825,214637932129040843
12749,18062,33047,48887,0.845,215007369092941454
12749,15058,31707,48973,0.826,215385598282709714
12749,17267,31760,49004,0.94,215521937835705203
12749,18279,33206,49345,0.85,217021674728474471
12749,14123,34503,49458,0.952,217518656704231211
12749,13498,33311,49489,0.922,217654993646269626
12749,22348,28609,49655,0.838,218385059506313036
12749,22561,28293,49956,0.897,219708870843455521
12749,18429,33261,49933,0.903,219607726192347133
12749,14876,34129,50116,0.783,220412570524203548
12749,18575,33474,50248,0.94,220993111290038415
12749,13066,32030,50419,0.926,221745174215144202
12749,18644,33558,50501,0.904,222105817233508564
12749,15468,33955,50562,0.97,222374098903252076
12749,18695,33564,50843,0.881,223609949152889095
12749,22227,29104,50909,0.815,223900210869327571
12749,14072,34888,51005,0.925,224322435464312568
12749,15705,33983,51012,0.913,224353219891969369
12749,15923,34288,51104,0.922,224757840810622515
12749,15398,32667,51586,0.954,226877695829490726
12749,18835,33821,51729,0.906,227506618900695443
12749,18269,33493,52161,0.871,229406574305625949
12749,18257,33562,52198,0.884,229569302171240273
12749,14079,32497,52520,0.862,230985470914344703
12749,18074,33783,52716,0.941,231847490727462554
12749,13921,35052,52673,0.925,231658377388766817
12749,17761,33206,52766,0.816,232067391842960737
12749,13732,35730,52863,0.839,232494007647745444
12749,18374,34132,52991,0.805,233056954249922502
12749,14030,35990,52983,0.936,233021773774337742
12749,18363,32831,53038,0.756,233263659707549627
12749,18232,32633,53186,0.915,233914570175956792
12749,18305,32378,53295,0.846,234393956710893441
12749,14849,37129,53286,0.89,234354384255859201
12749,17300,33540,53472,0.89,235172413380248468
12749,17176,33656,53744,0.798,236368682274538264
12749,18232,34615,53718,0.834,236254335076419384
12749,16201,32981,54018,0.815,237573745603002185
12749,17832,34816,54063,0.803,237771661544277416
12749,16582,36144,54043,0.948,237683703399071942
12749,17779,32630,54110,0.88,237978365145924979
12749,15965,36380,54147,0.815,238141100731154013
12749,16082,33892,54366,0.919,239104267699371730
12749,16853,35103,54468,0.845,239552870983156181
12749,13526,37184,54503,0.88,239706806975214806
12749,15212,36883,54551,0.827,239917912576506732
12749,13249,37037,54535,0.791,239847544155288513
12749,18077,33287,54601,0.784,240137807360706205
12749,13005,35112,54792,0.776,240977838071624397
12749,17914,33252,54848,0.852,241224124775548410
12749,16528,36398,55010,0.811,241936614907986064
12749,15143,37011,55240,0.832,242948166891092775
12749,13431,35198,55648,0.884,244742566065484919
12749,13604,35103,56169,0.823,247033948098540836
12749,25357,25426,8475,0.896,37273497503818509
12749,25420,25299,8740,0.766,38438979562922828
12749,25279,25091,9081,0.899,39938712987001535
